Round,Doubles,Double Sixes,Winner,Number of Doubles Rolled,Number of Double Sixes Rolled
5262,True,False,House,2,0
5263,True,False,House,2,0
5264,True,True,Gambler,5,2
5265,True,False,House,1,0
5266,True,False,House,3,0
5267,True,False,House,3,0
5268,True,True,Gambler,2,1
5269,True,False,House,3,0
5270,True,False,House,9,0
5271,True,True,Gambler,5,1
5272,True,False,House,5,0
5273,True,True,Gambler,4,1
5274,True,True,Gambler,3,1
5275,True,False,House,3,0
5276,True,True,Gambler,2,1
5277,True,False,House,3,0
5278,True,False,House,5,0
5279,True,True,Gambler,4,1
5280,True,False,House,3,0
5281,True,False,House,4,0
5282,True,False,House,7,0
5283,True,True,Gambler,5,1
5284,True,True,Gambler,3,1
5285,True,False,House,8,0
5286,True,False,House,6,0
5287,True,True,Gambler,6,1
5288,True,False,House,7,0
5289,True,True,Gambler,4,2
5290,True,True,Gambler,5,1
5291,True,False,House,4,0
5292,True,False,House,5,0
5293,True,False,House,5,0
5294,True,True,Gambler,4,1
5295,True,True,Gambler,3,1
5296,True,True,Gambler,3,1
5297,True,False,House,4,0
5298,True,False,House,4,0
5299,True,True,Gambler,8,1
5300,True,True,Gambler,6,2
5301,True,False,House,6,0
5302,True,True,Gambler,6,1
5303,True,False,House,1,0
5304,True,False,House,2,0
5305,True,True,Gambler,4,1
5306,True,True,Gambler,6,2
5307,True,True,Gambler,6,1
5308,True,False,House,3,0
5309,True,False,House,4,0
5310,True,False,House,6,0
5311,True,False,House,2,0
5312,True,False,House,3,0
5313,True,True,Gambler,1,1
5314,True,True,Gambler,6,1
5315,True,True,Gambler,3,1
5316,True,False,House,7,0
5317,True,True,Gambler,4,1
5318,True,False,House,4,0
5319,True,True,Gambler,6,2
5320,True,True,Gambler,5,2
5321,True,False,House,3,0
5322,True,False,House,2,0
5323,True,False,House,4,0
5324,True,True,Gambler,5,1
5325,True,True,Gambler,5,3
5326,True,True,Gambler,5,3
5327,True,False,House,1,0
5328,True,False,House,7,0
5329,True,True,Gambler,3,2
5330,True,False,House,2,0
5331,False,False,House,0,0
5332,True,False,House,3,0
5333,True,True,Gambler,4,1
5334,True,True,Gambler,4,2
5335,True,False,House,4,0
5336,True,True,Gambler,10,2
5337,True,False,House,4,0
5338,True,False,House,5,0
5339,True,False,House,3,0
5340,True,False,House,4,0
5341,True,False,House,3,0
5342,True,False,House,2,0
5343,True,False,House,3,0
5344,True,False,House,3,0
5345,True,False,House,3,0
5346,True,True,Gambler,3,2
5347,True,True,Gambler,8,3
5348,False,False,House,0,0
5349,True,True,Gambler,7,2
5350,True,True,Gambler,8,2
5351,True,True,Gambler,2,1
5352,True,True,Gambler,3,2
5353,True,True,Gambler,4,2
5354,True,False,House,4,0
5355,True,True,Gambler,6,2
5356,True,True,Gambler,8,2
5357,True,False,House,3,0
5358,True,True,Gambler,2,2
5359,True,False,House,3,0
5360,True,True,Gambler,6,1
5361,True,True,Gambler,2,1
5362,True,True,Gambler,4,1
5363,True,False,House,7,0
5364,True,True,Gambler,5,2
5365,True,False,House,1,0
5366,True,False,House,2,0
5367,True,True,Gambler,4,1
5368,True,False,House,2,0
5369,True,True,Gambler,3,1
5370,True,True,Gambler,4,1
5371,True,True,Gambler,7,2
5372,True,False,House,4,0
5373,True,False,House,6,0
5374,False,False,House,0,0
5375,True,False,House,1,0
5376,True,False,House,2,0
5377,True,False,House,3,0
5378,True,False,House,2,0
5379,True,True,Gambler,4,1
5380,True,False,House,4,0
5381,True,False,House,1,0
5382,True,False,House,2,0
5383,True,True,Gambler,6,1
5384,True,True,Gambler,5,1
5385,True,True,Gambler,4,1
5386,True,False,House,5,0
5387,True,True,Gambler,3,1
5388,True,True,Gambler,6,1
5389,True,True,Gambler,7,1
5390,True,False,House,2,0
5391,True,True,Gambler,4,1
5392,True,False,House,5,0
5393,True,False,House,4,0
5394,True,False,House,2,0
5395,True,False,House,5,0
5396,True,False,House,5,0
5397,True,True,Gambler,2,1
5398,True,False,House,1,0
5399,True,False,House,4,0
5400,True,False,House,2,0
5401,True,False,House,4,0
5402,True,True,Gambler,5,2
5403,True,True,Gambler,4,1
5404,True,False,House,3,0
5405,True,True,Gambler,4,1
5406,True,True,Gambler,6,2
5407,True,True,Gambler,5,2
5408,True,False,House,3,0
5409,True,False,House,5,0
5410,True,False,House,5,0
5411,True,False,House,6,0
5412,False,False,House,0,0
5413,True,False,House,3,0
5414,True,False,House,2,0
5415,True,True,Gambler,5,2
5416,True,True,Gambler,8,2
5417,True,False,House,2,0
5418,True,True,Gambler,5,1
5419,True,True,Gambler,3,1
5420,True,False,House,6,0
5421,True,True,Gambler,4,1
5422,True,False,House,2,0
5423,False,False,House,0,0
5424,True,True,Gambler,4,1
5425,True,False,House,3,0
5426,True,True,Gambler,3,1
5427,True,False,House,4,0
5428,True,True,Gambler,7,5
5429,True,True,Gambler,4,1
5430,True,True,Gambler,6,1
5431,True,False,House,3,0
5432,True,True,Gambler,3,1
5433,True,False,House,5,0
5434,True,False,House,3,0
5435,True,True,Gambler,5,3
5436,True,True,Gambler,5,1
5437,True,False,House,2,0
5438,True,False,House,3,0
5439,True,False,House,2,0
5440,True,True,Gambler,7,2
5441,True,True,Gambler,2,1
5442,True,False,House,1,0
5443,True,False,House,4,0
5444,True,True,Gambler,7,3
5445,True,False,House,6,0
5446,True,True,Gambler,6,1
5447,True,False,House,2,0
5448,True,True,Gambler,6,1
5449,True,True,Gambler,6,2
5450,True,True,Gambler,4,2
5451,True,True,Gambler,3,1
5452,True,True,Gambler,3,1
5453,True,True,Gambler,6,2
5454,True,True,Gambler,5,1
5455,True,False,House,4,0
5456,True,False,House,5,0
5457,True,True,Gambler,5,2
5458,True,True,Gambler,4,2
5459,False,False,House,0,0
5460,True,False,House,5,0
5461,True,False,House,2,0
5462,True,False,House,3,0
5463,True,True,Gambler,5,1
5464,True,False,House,6,0
5465,True,True,Gambler,8,1
5466,True,False,House,2,0
5467,True,True,Gambler,3,1
5468,True,False,House,8,0
5469,True,True,Gambler,6,1
5470,True,False,House,6,0
5471,True,True,Gambler,6,1
5472,True,False,House,6,0
5473,True,False,House,5,0
5474,True,False,House,2,0
5475,True,True,Gambler,5,1
5476,True,False,House,3,0
5477,True,True,Gambler,3,1
5478,True,False,House,6,0
5479,True,False,House,2,0
5480,True,False,House,1,0
5481,True,True,Gambler,2,1
5482,True,False,House,3,0
5483,True,True,Gambler,4,1
5484,True,True,Gambler,3,2
5485,True,True,Gambler,1,1
5486,True,False,House,2,0
5487,True,True,Gambler,2,1
5488,True,True,Gambler,5,3
5489,True,True,Gambler,4,2
5490,True,False,House,6,0
5491,True,False,House,7,0
5492,True,False,House,5,0
5493,True,False,House,3,0
5494,True,True,Gambler,5,1
5495,True,False,House,3,0
5496,True,True,Gambler,4,2
5497,True,False,House,2,0
5498,True,True,Gambler,4,2
5499,True,False,House,4,0
5500,True,False,House,3,0
5501,True,False,House,7,0
5502,True,True,Gambler,6,1
5503,True,True,Gambler,4,2
5504,True,False,House,1,0
5505,True,True,Gambler,3,1
5506,True,True,Gambler,4,2
5507,True,True,Gambler,5,1
5508,True,False,House,4,0
5509,True,True,Gambler,6,1
5510,True,False,House,3,0
5511,True,True,Gambler,5,2
5512,True,True,Gambler,7,1
5513,True,True,Gambler,4,1
5514,True,True,Gambler,6,1
5515,True,True,Gambler,4,1
5516,True,False,House,7,0
5517,True,True,Gambler,6,3
5518,True,False,House,3,0
5519,True,True,Gambler,5,1
5520,True,True,Gambler,4,2
5521,True,False,House,6,0
5522,True,False,House,3,0
5523,True,False,House,5,0
5524,True,True,Gambler,5,2
5525,True,False,House,4,0
5526,True,False,House,4,0
5527,True,True,Gambler,7,2
5528,True,True,Gambler,5,1
5529,True,False,House,3,0
5530,True,False,House,6,0
5531,True,False,House,1,0
5532,True,True,Gambler,3,1
5533,True,True,Gambler,2,1
5534,True,True,Gambler,7,3
5535,True,True,Gambler,8,1
5536,True,True,Gambler,1,1
5537,True,False,House,4,0
5538,True,True,Gambler,3,1
5539,True,False,House,4,0
5540,True,True,Gambler,3,1
5541,True,True,Gambler,3,1
5542,True,False,House,3,0
5543,True,False,House,3,0
5544,True,False,House,2,0
5545,True,True,Gambler,2,1
5546,True,True,Gambler,5,2
5547,True,False,House,3,0
5548,True,False,House,4,0
5549,True,True,Gambler,4,1
5550,True,True,Gambler,6,2
5551,True,True,Gambler,2,1
5552,True,False,House,1,0
5553,True,False,House,3,0
5554,True,False,House,5,0
5555,True,False,House,5,0
5556,True,False,House,6,0
5557,True,True,Gambler,6,2
5558,True,True,Gambler,4,1
5559,True,True,Gambler,5,3
5560,True,True,Gambler,4,1
5561,True,True,Gambler,5,1
5562,True,True,Gambler,2,1
5563,True,False,House,1,0
5564,True,False,House,4,0
5565,True,True,Gambler,3,1
5566,True,False,House,1,0
5567,True,False,House,3,0
5568,True,False,House,4,0
5569,True,True,Gambler,4,2
5570,True,False,House,6,0
5571,True,True,Gambler,5,1
5572,True,True,Gambler,7,2
5573,True,True,Gambler,6,1
5574,True,False,House,3,0
5575,True,True,Gambler,5,1
5576,True,True,Gambler,5,2
5577,True,True,Gambler,8,1
5578,True,True,Gambler,10,4
5579,True,True,Gambler,3,2
5580,True,True,Gambler,6,3
5581,True,False,House,4,0
5582,True,True,Gambler,6,2
5583,True,False,House,6,0
5584,True,True,Gambler,2,1
5585,True,False,House,3,0
5586,True,True,Gambler,8,1
5587,True,False,House,3,0
5588,True,False,House,3,0
5589,True,False,House,1,0
5590,True,True,Gambler,3,1
5591,True,True,Gambler,4,1
5592,True,False,House,3,0
5593,True,False,House,5,0
5594,True,True,Gambler,4,1
5595,True,True,Gambler,3,1
5596,True,True,Gambler,5,1
5597,True,False,House,3,0
5598,True,False,House,2,0
5599,True,True,Gambler,1,1
5600,True,True,Gambler,4,2
5601,True,True,Gambler,3,1
5602,True,True,Gambler,3,1
5603,True,False,House,2,0
5604,True,True,Gambler,4,2
5605,True,True,Gambler,2,1
5606,True,False,House,2,0
5607,True,True,Gambler,6,2
5608,True,False,House,3,0
5609,True,True,Gambler,4,1
5610,True,False,House,1,0
5611,True,True,Gambler,4,2
5612,True,True,Gambler,6,2
5613,True,True,Gambler,3,2
5614,True,False,House,1,0
5615,True,False,House,4,0
5616,True,False,House,3,0
5617,True,False,House,3,0
5618,True,True,Gambler,7,2
5619,True,False,House,3,0
5620,True,False,House,2,0
5621,True,True,Gambler,4,2
5622,True,True,Gambler,4,2
5623,True,True,Gambler,5,1
5624,True,True,Gambler,4,2
5625,True,True,Gambler,7,2
5626,True,True,Gambler,5,1
5627,True,True,Gambler,5,3
5628,True,False,House,3,0
5629,True,False,House,4,0
5630,True,False,House,6,0
5631,True,True,Gambler,8,2
5632,True,True,Gambler,2,1
5633,True,True,Gambler,5,1
5634,True,False,House,3,0
5635,True,True,Gambler,4,2
5636,True,True,Gambler,4,1
5637,True,False,House,3,0
5638,True,True,Gambler,4,1
5639,True,False,House,5,0
5640,True,False,House,3,0
5641,True,True,Gambler,5,1
5642,True,False,House,2,0
5643,True,False,House,2,0
5644,True,True,Gambler,7,3
5645,True,True,Gambler,6,2
5646,True,True,Gambler,7,2
5647,True,True,Gambler,3,1
5648,True,True,Gambler,5,2
5649,True,False,House,3,0
5650,True,True,Gambler,6,1
5651,True,True,Gambler,2,1
5652,True,True,Gambler,4,1
5653,True,False,House,5,0
5654,True,True,Gambler,3,1
5655,True,True,Gambler,6,1
5656,True,False,House,7,0
5657,True,True,Gambler,6,2
5658,True,False,House,3,0
5659,True,True,Gambler,8,2
5660,True,True,Gambler,3,1
5661,True,False,House,5,0
5662,True,True,Gambler,3,1
5663,True,False,House,4,0
5664,True,False,House,1,0
5665,True,True,Gambler,5,1
5666,True,True,Gambler,3,1
5667,True,True,Gambler,5,1
5668,True,True,Gambler,4,2
5669,True,True,Gambler,4,1
5670,True,False,House,6,0
5671,True,False,House,2,0
5672,True,False,House,3,0
5673,True,True,Gambler,7,2
5674,True,True,Gambler,5,1
5675,True,False,House,4,0
5676,True,False,House,4,0
5677,True,True,Gambler,4,1
5678,True,False,House,3,0
5679,True,False,House,1,0
5680,True,True,Gambler,5,1
5681,True,False,House,7,0
5682,True,False,House,2,0
5683,True,False,House,1,0
5684,True,True,Gambler,4,1
5685,True,False,House,8,0
5686,True,True,Gambler,4,1
5687,True,True,Gambler,5,1
5688,True,True,Gambler,6,3
5689,True,True,Gambler,6,1
5690,True,True,Gambler,7,2
5691,True,True,Gambler,3,1
5692,True,True,Gambler,3,1
5693,True,False,House,7,0
5694,False,False,House,0,0
5695,True,True,Gambler,4,2
5696,True,True,Gambler,4,3
5697,True,False,House,6,0
5698,True,True,Gambler,5,1
5699,True,True,Gambler,8,2
5700,True,False,House,6,0
5701,True,False,House,2,0
5702,True,False,House,3,0
5703,True,True,Gambler,4,2
5704,True,True,Gambler,3,2
5705,True,True,Gambler,4,1
5706,True,True,Gambler,5,2
5707,True,False,House,2,0
5708,True,False,House,4,0
5709,True,True,Gambler,5,1
5710,True,True,Gambler,4,2
5711,True,True,Gambler,4,2
5712,True,False,House,6,0
5713,True,True,Gambler,2,2
5714,True,True,Gambler,2,1
5715,True,False,House,5,0
5716,True,False,House,2,0
5717,True,True,Gambler,3,2
5718,True,True,Gambler,6,3
5719,True,True,Gambler,7,1
5720,True,True,Gambler,5,2
5721,True,False,House,2,0
5722,True,True,Gambler,6,1
5723,True,True,Gambler,7,1
5724,True,False,House,3,0
5725,True,False,House,1,0
5726,True,True,Gambler,3,1
5727,True,False,House,1,0
5728,True,False,House,2,0
5729,True,True,Gambler,8,3
5730,True,True,Gambler,8,2
5731,True,True,Gambler,2,1
5732,True,True,Gambler,5,1
5733,True,False,House,2,0
5734,True,True,Gambler,3,1
5735,True,False,House,3,0
5736,True,False,House,3,0
5737,True,True,Gambler,3,2
5738,True,True,Gambler,3,1
5739,True,False,House,4,0
5740,True,True,Gambler,5,1
5741,True,True,Gambler,3,1
5742,True,True,Gambler,4,1
5743,True,True,Gambler,5,1
5744,True,True,Gambler,2,1
5745,True,False,House,4,0
5746,True,True,Gambler,5,2
5747,True,False,House,3,0
5748,True,True,Gambler,5,1
5749,True,True,Gambler,8,3
5750,True,False,House,8,0
5751,True,True,Gambler,3,2
5752,True,True,Gambler,9,3
5753,True,False,House,5,0
5754,True,False,House,4,0
5755,True,False,House,3,0
5756,True,True,Gambler,4,1
5757,True,True,Gambler,6,3
5758,True,False,House,3,0
5759,True,True,Gambler,1,1
5760,True,True,Gambler,4,1
5761,True,False,House,3,0
5762,True,False,House,1,0
5763,True,False,House,3,0
5764,True,True,Gambler,4,1
5765,True,True,Gambler,6,2
5766,True,False,House,5,0
5767,True,True,Gambler,1,1
5768,True,False,House,4,0
5769,True,True,Gambler,9,2
5770,True,True,Gambler,6,2
5771,True,False,House,3,0
5772,True,False,House,5,0
5773,True,True,Gambler,4,1
5774,True,True,Gambler,7,1
5775,True,True,Gambler,4,2
5776,True,False,House,3,0
5777,True,False,House,4,0
5778,True,True,Gambler,3,1
5779,True,False,House,5,0
5780,True,False,House,3,0
5781,True,True,Gambler,3,1
5782,True,True,Gambler,3,1
5783,True,False,House,4,0
5784,True,False,House,3,0
5785,True,False,House,3,0
5786,True,False,House,2,0
5787,True,False,House,4,0
5788,True,True,Gambler,8,1
5789,True,False,House,5,0
5790,True,False,House,3,0
5791,True,False,House,1,0
5792,True,False,House,5,0
5793,True,False,House,4,0
5794,True,True,Gambler,7,2
5795,True,True,Gambler,7,2
5796,True,True,Gambler,7,1
5797,True,False,House,5,0
5798,True,True,Gambler,6,2
5799,True,False,House,4,0
5800,True,True,Gambler,6,1
5801,True,False,House,2,0
5802,False,False,House,0,0
5803,True,True,Gambler,2,1
5804,True,True,Gambler,4,2
5805,True,True,Gambler,9,3
5806,True,True,Gambler,4,1
5807,True,True,Gambler,5,1
5808,True,True,Gambler,6,2
5809,True,False,House,2,0
5810,True,True,Gambler,4,2
5811,True,False,House,3,0
5812,True,True,Gambler,4,2
5813,True,False,House,4,0
5814,True,False,House,3,0
5815,True,False,House,1,0
5816,True,False,House,4,0
5817,True,True,Gambler,3,1
5818,True,True,Gambler,3,1
5819,True,False,House,2,0
5820,True,False,House,3,0
5821,True,True,Gambler,3,1
5822,True,True,Gambler,5,1
5823,True,True,Gambler,4,1
5824,True,False,House,5,0
5825,True,True,Gambler,6,1
5826,True,False,House,2,0
5827,True,False,House,5,0
5828,True,True,Gambler,3,2
5829,True,False,House,4,0
5830,True,False,House,2,0
5831,True,True,Gambler,4,1
5832,True,True,Gambler,3,1
5833,True,False,House,3,0
5834,True,True,Gambler,5,1
5835,True,True,Gambler,2,1
5836,True,True,Gambler,5,1
5837,True,True,Gambler,3,1
5838,True,False,House,2,0
5839,True,False,House,4,0
5840,True,True,Gambler,4,1
5841,True,False,House,2,0
5842,True,True,Gambler,4,2
5843,True,True,Gambler,7,3
5844,True,True,Gambler,7,2
5845,True,True,Gambler,1,1
5846,True,False,House,5,0
5847,True,False,House,6,0
5848,True,True,Gambler,7,2
5849,True,False,House,5,0
5850,True,False,House,5,0
5851,True,True,Gambler,7,2
5852,True,False,House,5,0
5853,True,True,Gambler,3,1
5854,True,True,Gambler,5,1
5855,True,True,Gambler,7,1
5856,True,True,Gambler,4,1
5857,True,True,Gambler,4,2
5858,True,False,House,3,0
5859,True,False,House,2,0
5860,True,True,Gambler,6,1
5861,True,True,Gambler,8,1
5862,True,False,House,2,0
5863,True,False,House,5,0
5864,True,True,Gambler,5,1
5865,True,False,House,2,0
5866,True,False,House,3,0
5867,True,True,Gambler,6,1
5868,True,False,House,4,0
5869,True,False,House,5,0
5870,True,True,Gambler,4,1
5871,True,False,House,4,0
5872,True,True,Gambler,3,1
5873,True,False,House,5,0
5874,True,False,House,3,0
5875,True,True,Gambler,4,1
5876,True,False,House,2,0
5877,True,True,Gambler,4,1
5878,True,True,Gambler,4,1
5879,True,True,Gambler,2,1
5880,True,True,Gambler,5,3
5881,True,False,House,4,0
5882,True,True,Gambler,5,1
5883,True,True,Gambler,6,1
5884,True,True,Gambler,3,1
5885,True,True,Gambler,8,1
5886,True,False,House,4,0
5887,True,False,House,7,0
5888,True,False,House,6,0
5889,True,True,Gambler,4,2
5890,True,False,House,4,0
5891,True,True,Gambler,4,1
5892,True,True,Gambler,6,1
5893,True,False,House,1,0
5894,True,False,House,7,0
5895,True,True,Gambler,2,1
5896,True,True,Gambler,2,1
5897,True,True,Gambler,3,1
5898,True,False,House,4,0
5899,True,True,Gambler,5,2
5900,True,True,Gambler,2,1
5901,True,False,House,5,0
5902,True,True,Gambler,7,1
5903,True,True,Gambler,1,1
5904,True,False,House,5,0
5905,True,True,Gambler,4,1
5906,True,True,Gambler,5,1
5907,True,True,Gambler,3,1
5908,True,True,Gambler,5,3
5909,True,False,House,1,0
5910,True,False,House,4,0
5911,True,False,House,2,0
5912,True,True,Gambler,9,1
5913,True,False,House,3,0
5914,True,True,Gambler,7,2
5915,True,True,Gambler,5,1
5916,True,False,House,3,0
5917,True,False,House,4,0
5918,True,False,House,4,0
5919,True,False,House,2,0
5920,True,True,Gambler,7,1
5921,True,False,House,4,0
5922,True,True,Gambler,5,1
5923,True,False,House,2,0
5924,True,True,Gambler,4,1
5925,True,False,House,2,0
5926,True,True,Gambler,4,2
5927,True,False,House,3,0
5928,True,False,House,4,0
5929,True,True,Gambler,2,1
5930,True,True,Gambler,3,1
5931,True,False,House,5,0
5932,True,True,Gambler,4,3
5933,True,True,Gambler,2,2
5934,True,True,Gambler,3,1
5935,True,True,Gambler,7,1
5936,True,True,Gambler,5,2
5937,True,True,Gambler,6,2
5938,True,True,Gambler,3,1
5939,True,True,Gambler,3,1
5940,True,True,Gambler,3,1
5941,True,False,House,2,0
5942,True,False,House,4,0
5943,True,True,Gambler,3,2
5944,True,False,House,5,0
5945,True,False,House,3,0
5946,True,True,Gambler,4,2
5947,True,False,House,5,0
5948,True,True,Gambler,3,2
5949,True,True,Gambler,5,1
5950,True,True,Gambler,6,1
5951,True,False,House,5,0
5952,True,True,Gambler,5,1
5953,True,True,Gambler,3,1
5954,True,True,Gambler,4,1
5955,True,True,Gambler,5,1
5956,False,False,House,0,0
5957,True,False,House,1,0
5958,True,False,House,5,0
5959,True,False,House,1,0
5960,True,False,House,2,0
5961,True,False,House,3,0
5962,True,True,Gambler,7,1
5963,True,True,Gambler,5,1
5964,True,False,House,2,0
5965,True,False,House,9,0
5966,True,False,House,2,0
5967,True,True,Gambler,5,1
5968,True,False,House,5,0
5969,True,False,House,4,0
5970,False,False,House,0,0
5971,True,False,House,4,0
5972,True,False,House,4,0
5973,True,False,House,3,0
5974,True,True,Gambler,5,1
5975,True,False,House,4,0
5976,True,True,Gambler,5,1
5977,False,False,House,0,0
5978,True,False,House,2,0
5979,True,True,Gambler,6,1
5980,True,False,House,5,0
5981,True,False,House,2,0
5982,True,False,House,4,0
5983,True,False,House,3,0
5984,True,True,Gambler,6,2
5985,True,True,Gambler,1,1
5986,True,True,Gambler,4,1
5987,True,True,Gambler,8,1
5988,True,True,Gambler,7,3
5989,True,True,Gambler,3,1
5990,True,True,Gambler,6,1
5991,True,True,Gambler,3,1
5992,True,False,House,2,0
5993,True,True,Gambler,5,1
5994,True,True,Gambler,4,1
5995,True,True,Gambler,4,1
5996,True,True,Gambler,7,3
5997,True,True,Gambler,3,1
5998,True,True,Gambler,7,1
5999,True,False,House,5,0
6000,True,True,Gambler,3,2
6001,True,False,House,3,0
6002,True,False,House,1,0
6003,True,True,Gambler,5,1
6004,True,False,House,4,0
6005,True,True,Gambler,5,2
6006,True,False,House,2,0
6007,True,True,Gambler,3,1
6008,False,False,House,0,0
6009,True,False,House,7,0
6010,True,True,Gambler,3,2
6011,True,True,Gambler,5,2
6012,True,True,Gambler,5,2
6013,True,True,Gambler,5,1
6014,True,True,Gambler,3,2
6015,True,True,Gambler,5,1
6016,True,True,Gambler,10,4
6017,True,False,House,3,0
6018,True,False,House,3,0
6019,True,True,Gambler,5,1
6020,True,False,House,4,0
6021,True,True,Gambler,4,2
6022,True,True,Gambler,4,1
6023,False,False,House,0,0
6024,True,False,House,2,0
6025,True,True,Gambler,2,1
6026,True,True,Gambler,3,1
6027,True,False,House,2,0
6028,True,True,Gambler,6,1
6029,True,True,Gambler,5,3
6030,False,False,House,0,0
6031,True,True,Gambler,7,1
6032,True,True,Gambler,2,1
6033,True,False,House,4,0
6034,True,True,Gambler,4,1
6035,True,True,Gambler,6,1
6036,True,True,Gambler,4,1
6037,True,False,House,4,0
6038,True,True,Gambler,6,2
6039,True,False,House,3,0
6040,True,False,House,2,0
6041,True,False,House,3,0
6042,True,True,Gambler,5,1
6043,True,True,Gambler,4,1
6044,True,False,House,4,0
6045,True,True,Gambler,5,1
6046,True,True,Gambler,5,2
6047,True,False,House,2,0
6048,True,True,Gambler,6,2
6049,True,True,Gambler,6,1
6050,True,True,Gambler,6,1
6051,True,True,Gambler,3,1
6052,True,False,House,3,0
6053,True,False,House,2,0
6054,True,True,Gambler,1,1
6055,True,True,Gambler,4,2
6056,True,True,Gambler,6,1
6057,True,False,House,6,0
6058,True,False,House,5,0
6059,True,False,House,2,0
6060,True,False,House,2,0
6061,True,True,Gambler,5,2
6062,True,False,House,1,0
6063,True,False,House,3,0
6064,True,True,Gambler,6,1
6065,True,False,House,6,0
6066,True,False,House,7,0
6067,True,True,Gambler,5,2
6068,True,True,Gambler,5,1
6069,True,True,Gambler,4,1
6070,True,False,House,2,0
6071,True,False,House,4,0
6072,True,False,House,1,0
6073,True,True,Gambler,7,3
6074,True,True,Gambler,6,2
6075,True,False,House,4,0
6076,True,True,Gambler,6,2
6077,True,False,House,4,0
6078,True,True,Gambler,6,1
6079,True,False,House,2,0
6080,True,True,Gambler,7,1
6081,True,False,House,4,0
6082,True,False,House,6,0
6083,True,False,House,5,0
6084,True,False,House,7,0
6085,True,True,Gambler,7,1
6086,True,True,Gambler,5,2
6087,True,True,Gambler,5,1
6088,True,True,Gambler,2,1
6089,True,True,Gambler,3,1
6090,True,False,House,1,0
6091,True,False,House,4,0
6092,True,False,House,3,0
6093,True,False,House,2,0
6094,True,True,Gambler,6,2
6095,True,True,Gambler,5,3
6096,True,False,House,2,0
6097,True,True,Gambler,6,1
6098,True,True,Gambler,5,2
6099,True,False,House,3,0
6100,True,True,Gambler,4,1
6101,True,True,Gambler,6,1
6102,True,True,Gambler,5,1
6103,True,False,House,3,0
6104,True,True,Gambler,5,2
6105,True,False,House,5,0
6106,True,True,Gambler,3,1
6107,True,True,Gambler,7,1
6108,True,False,House,5,0
6109,True,True,Gambler,4,1
6110,True,True,Gambler,2,1
6111,True,False,House,1,0
6112,True,True,Gambler,6,1
6113,True,False,House,4,0
6114,True,False,House,4,0
6115,True,True,Gambler,6,2
6116,True,True,Gambler,5,1
6117,True,True,Gambler,5,1
6118,True,True,Gambler,2,1
6119,True,False,House,1,0
6120,True,True,Gambler,3,1
6121,True,False,House,4,0
6122,True,True,Gambler,3,1
6123,True,True,Gambler,4,1
6124,True,False,House,4,0
6125,True,True,Gambler,4,1
6126,True,True,Gambler,5,1
6127,True,True,Gambler,6,2
6128,True,False,House,6,0
6129,True,True,Gambler,5,1
6130,True,True,Gambler,4,1
6131,True,False,House,4,0
6132,True,True,Gambler,5,3
6133,True,True,Gambler,4,1
6134,True,False,House,2,0
6135,True,True,Gambler,4,2
6136,True,True,Gambler,6,1
6137,True,False,House,1,0
6138,True,True,Gambler,6,3
6139,True,False,House,2,0
6140,True,False,House,3,0
6141,True,True,Gambler,3,1
6142,True,True,Gambler,4,1
6143,True,True,Gambler,7,1
6144,True,False,House,4,0
6145,True,False,House,2,0
6146,True,False,House,2,0
6147,True,True,Gambler,6,1
6148,True,False,House,3,0
6149,True,True,Gambler,5,2
6150,True,False,House,3,0
6151,True,True,Gambler,7,1
6152,True,True,Gambler,5,1
6153,True,True,Gambler,1,1
6154,True,True,Gambler,5,1
6155,True,True,Gambler,5,2
6156,True,False,House,3,0
6157,True,True,Gambler,4,1
6158,True,True,Gambler,4,1
6159,True,False,House,1,0
6160,True,True,Gambler,8,1
6161,True,True,Gambler,2,1
6162,True,False,House,2,0
6163,True,False,House,5,0
6164,True,True,Gambler,3,1
6165,True,False,House,3,0
6166,True,False,House,5,0
6167,False,False,House,0,0
6168,True,True,Gambler,8,1
6169,True,False,House,6,0
6170,True,True,Gambler,5,1
6171,True,False,House,6,0
6172,True,False,House,1,0
6173,True,True,Gambler,7,1
6174,True,True,Gambler,2,2
6175,True,False,House,3,0
6176,True,False,House,1,0
6177,True,True,Gambler,6,1
6178,True,True,Gambler,7,2
6179,True,False,House,2,0
6180,True,False,House,7,0
6181,True,False,House,3,0
6182,True,False,House,5,0
6183,True,False,House,3,0
6184,True,True,Gambler,6,2
6185,True,False,House,3,0
6186,True,False,House,4,0
6187,True,False,House,5,0
6188,True,False,House,3,0
6189,True,False,House,3,0
6190,True,True,Gambler,3,1
6191,True,False,House,2,0
6192,True,False,House,1,0
6193,True,False,House,1,0
6194,True,True,Gambler,5,1
6195,True,False,House,5,0
6196,True,False,House,2,0
6197,True,False,House,4,0
6198,True,True,Gambler,8,2
6199,True,True,Gambler,3,2
6200,True,False,House,2,0
6201,True,True,Gambler,6,1
6202,True,False,House,2,0
6203,True,False,House,3,0
6204,True,False,House,6,0
6205,True,True,Gambler,3,1
6206,True,True,Gambler,10,3
6207,True,True,Gambler,4,2
6208,True,False,House,3,0
6209,True,True,Gambler,3,1
6210,True,False,House,5,0
6211,True,False,House,2,0
6212,True,True,Gambler,4,2
6213,True,False,House,6,0
6214,True,True,Gambler,5,2
6215,True,False,House,3,0
6216,True,True,Gambler,5,1
6217,True,False,House,1,0
6218,True,True,Gambler,5,2
